date,trading_destination_id,price,volume,ask,ask_size,bid,bid_size
56071028626,4#FR0000133308,12.51,4,12.515,10795,12.505,16313
56071476708,4#FR0000133308,12.51,3,12.51,597,12.505,9879
56075543663,4#FR0000133308,12.51,578,12.51,578,12.505,9129
56083198911,4#FR0000133308,12.515,784,12.52,13710,12.51,10443
56095308141,4#FR0000133308,12.51,1213,12.515,1800,12.51,3507
56096423696,4#FR0000133308,12.51,475,12.515,11356,12.51,521
56096423757,4#FR0000133308,12.51,146,12.515,11356,12.51,375
56096430220,4#FR0000133308,12.51,360,12.515,11356,12.51,15
56096430271,4#FR0000133308,12.51,15,12.515,11356,12.505,15211
56097531051,4#FR0000133308,12.51,600,12.51,600,12.505,6199
56111535642,4#FR0000133308,12.505,100,12.51,10322,12.505,1141
56111535672,4#FR0000133308,12.505,200,12.51,10322,12.505,941
56120974878,4#FR0000133308,12.505,150,12.51,12529,12.505,791
56128740689,4#FR0000133308,12.505,104,12.505,2647,12.5,29761
56128740741,4#FR0000133308,12.505,5,12.505,2647,12.5,29761
56128740759,4#FR0000133308,12.505,320,12.505,2647,12.5,29761
56128740779,4#FR0000133308,12.505,132,12.505,2647,12.5,29761
56128740798,4#FR0000133308,12.505,69,12.505,2647,12.5,29761
56128740866,4#FR0000133308,12.505,88,12.505,2647,12.5,29761
56128740882,4#FR0000133308,12.505,73,12.505,2647,12.5,29761
56128741192,4#FR0000133308,12.505,1856,12.505,2647,12.5,29761
56128746075,4#FR0000133308,12.505,100,12.505,2647,12.5,29761
56138620041,4#FR0000133308,12.5,96,12.505,11438,12.5,113
56138621624,4#FR0000133308,12.5,17,12.505,11438,12.5,113
56142921988,4#FR0000133308,12.5,95,12.5,733,12.495,12135
56143151321,4#FR0000133308,12.5,733,12.505,13398,12.495,13894
56145525815,4#FR0000133308,12.505,933,12.51,18907,12.5,9195
56161509268,4#FR0000133308,12.51,500,12.51,1858,12.505,9394
56161509291,4#FR0000133308,12.51,270,12.51,1858,12.505,9394
56161510035,4#FR0000133308,12.51,699,12.51,1858,12.505,9394
56161510055,4#FR0000133308,12.51,389,12.51,1858,12.505,9394
56161510072,4#FR0000133308,12.51,322,12.51,1858,12.505,9394
56161510107,4#FR0000133308,12.51,85,12.51,1858,12.505,9394
56162738617,4#FR0000133308,12.51,515,12.515,6497,12.505,15505
56162738638,4#FR0000133308,12.51,450,12.515,6497,12.505,15505
56162738658,4#FR0000133308,12.51,240,12.515,6497,12.505,15505
56162738678,4#FR0000133308,12.51,1200,12.515,6497,12.505,15505
56162738699,4#FR0000133308,12.51,1900,12.515,6497,12.505,15505
56175430207,4#FR0000133308,12.505,511,12.515,9927,12.505,11129
56175430240,4#FR0000133308,12.505,1139,12.515,9927,12.505,9990
56175430276,4#FR0000133308,12.505,100,12.515,9927,12.505,9890
56176236916,4#FR0000133308,12.51,447,12.51,801,12.505,7026
56183876795,4#FR0000133308,12.505,19,12.51,2665,12.505,4314
56183876814,4#FR0000133308,12.505,740,12.51,2665,12.505,4314
56184856142,4#FR0000133308,12.5,15,12.505,7058,12.495,12525
56185225084,4#FR0000133308,12.5,836,12.5,264,12.495,10835
56185225812,4#FR0000133308,12.5,100,12.5,164,12.495,9837
56185735076,4#FR0000133308,12.5,2,12.5,162,12.495,8657
56187883151,4#FR0000133308,12.5,162,12.5,288,12.495,9177
56187883204,4#FR0000133308,12.5,126,12.505,12585,12.495,9177
56201439351,4#FR0000133308,12.505,150,12.505,4261,12.5,511
56209686158,4#FR0000133308,12.505,718,12.505,1924,12.5,8359
56209686379,4#FR0000133308,12.505,461,12.505,1924,12.5,8359
56209688712,4#FR0000133308,12.505,745,12.505,1924,12.5,8359
56234018103,4#FR0000133308,12.51,393,12.515,17733,12.505,8298
56234518741,4#FR0000133308,12.51,160,12.51,500,12.505,6902
56234518811,4#FR0000133308,12.51,35,12.51,465,12.505,6902
56238390683,4#FR0000133308,12.51,100,12.515,12824,12.51,2814
56238390751,4#FR0000133308,12.51,100,12.515,12824,12.51,1917
56238390779,4#FR0000133308,12.51,797,12.515,12824,12.51,1917
56238390807,4#FR0000133308,12.51,255,12.515,12824,12.51,1917
56238393540,4#FR0000133308,12.51,100,12.515,12824,12.51,1562
56239135010,4#FR0000133308,12.515,400,12.515,12424,12.51,1562
56245554538,4#FR0000133308,12.51,1562,12.515,5915,12.51,842
56245554575,4#FR0000133308,12.51,842,12.515,5915,12.505,15388
56245774892,4#FR0000133308,12.51,54,12.51,1148,12.505,10090
56245774948,4#FR0000133308,12.51,100,12.51,1048,12.505,10090
56247559083,4#FR0000133308,12.51,494,12.51,554,12.505,10883
56247559130,4#FR0000133308,12.51,554,12.515,10729,12.51,104
56259868901,4#FR0000133308,12.515,800,12.52,13579,12.515,80
56278489556,4#FR0000133308,12.515,385,12.52,16441,12.51,5526
56296467720,4#FR0000133308,12.51,19,12.515,6396,12.51,3389
56296470878,4#FR0000133308,12.51,579,12.515,6396,12.51,3389
56296475729,4#FR0000133308,12.51,233,12.515,6996,12.51,3389
56296475746,4#FR0000133308,12.51,355,12.515,6996,12.51,3389
56296475762,4#FR0000133308,12.51,434,12.515,6996,12.51,3389
56296487081,4#FR0000133308,12.51,28,12.515,6996,12.51,2791
56296487106,4#FR0000133308,12.51,1741,12.515,6996,12.51,2791
56297278016,4#FR0000133308,12.51,500,12.51,822,12.505,3274
56297278053,4#FR0000133308,12.51,300,12.515,13984,12.505,3774
56297278071,4#FR0000133308,12.51,522,12.515,13984,12.505,3774
56304706004,4#FR0000133308,12.51,49,12.515,16931,12.51,771
56304706031,4#FR0000133308,12.51,771,12.51,380,12.505,5955
56305083721,4#FR0000133308,12.51,240,12.51,740,12.505,2042
56305086379,4#FR0000133308,12.51,500,12.51,740,12.505,2042
56312913815,4#FR0000133308,12.51,500,12.515,18721,12.51,58
56324657182,4#FR0000133308,12.505,320,12.515,15593,12.505,11708
56324657207,4#FR0000133308,12.505,22,12.515,15593,12.505,11686
56324676086,4#FR0000133308,12.505,58,12.515,15593,12.505,11628
56324676148,4#FR0000133308,12.505,100,12.515,15593,12.505,11028
56345583387,4#FR0000133308,12.51,564,12.51,3874,12.505,6887
56345583409,4#FR0000133308,12.51,3310,12.51,3874,12.505,6887
56353183575,4#FR0000133308,12.515,389,12.515,5349,12.51,2813
56353183595,4#FR0000133308,12.515,484,12.515,5349,12.51,2813
56353183614,4#FR0000133308,12.515,149,12.515,5349,12.51,2813
56353184738,4#FR0000133308,12.515,528,12.515,5349,12.51,2813
56353184758,4#FR0000133308,12.515,1264,12.515,5349,12.51,2813
56353184774,4#FR0000133308,12.515,11,12.515,5349,12.51,2813
56361754455,4#FR0000133308,12.51,33,12.515,12951,12.51,820
56361754473,4#FR0000133308,12.51,547,12.515,12951,12.51,820
56361761028,4#FR0000133308,12.51,240,12.515,12951,12.51,820
56365087890,4#FR0000133308,12.505,11,12.505,500,12.5,24157
56365089386,4#FR0000133308,12.505,1244,12.505,500,12.5,24157
56365099278,4#FR0000133308,12.505,500,12.505,500,12.5,24157
56365109339,4#FR0000133308,12.505,100,12.505,500,12.5,23577
56365134137,4#FR0000133308,12.505,100,12.505,500,12.5,21237
56365789319,4#FR0000133308,12.505,1299,12.51,10981,12.5,15710
56369069862,4#FR0000133308,12.505,757,12.51,10863,12.5,19080
56372054482,4#FR0000133308,12.505,76,12.505,76,12.5,7928
56379063198,4#FR0000133308,12.51,148,12.51,12687,12.5,6169
56386854254,4#FR0000133308,12.5,1,12.505,7282,12.5,856
56386854284,4#FR0000133308,12.5,299,12.505,7282,12.5,756
56386854338,4#FR0000133308,12.5,100,12.505,7282,12.5,756
56391430817,4#FR0000133308,12.505,100,12.505,4662,12.5,6743
56395819236,4#FR0000133308,12.505,472,12.51,19620,12.5,6743
56395819256,4#FR0000133308,12.505,3362,12.51,19620,12.5,6743
56395819273,4#FR0000133308,12.505,828,12.51,19620,12.5,6743
56404392672,4#FR0000133308,12.51,500,12.51,7140,12.505,10826
56404397422,4#FR0000133308,12.51,100,12.51,5892,12.505,10826
56405469564,4#FR0000133308,12.51,68,12.51,2656,12.505,17012
56405469619,4#FR0000133308,12.51,1221,12.515,15765,12.505,17012
56405471274,4#FR0000133308,12.51,1435,12.515,15765,12.505,17012
56419214030,4#FR0000133308,12.515,500,12.515,3577,12.51,8366
56419214419,4#FR0000133308,12.515,197,12.515,3577,12.51,8366
56419217487,4#FR0000133308,12.515,800,12.515,2377,12.51,9964
56419217505,4#FR0000133308,12.515,385,12.515,2377,12.51,9964
56419217842,4#FR0000133308,12.515,495,12.515,2377,12.51,9964
56419217862,4#FR0000133308,12.515,385,12.515,2377,12.51,9964
56424081062,4#FR0000133308,12.515,500,12.52,1820,12.515,7533
56424081106,4#FR0000133308,12.515,520,12.52,1820,12.515,7013
56424081157,4#FR0000133308,12.515,1435,12.52,1820,12.515,5578
56424081181,4#FR0000133308,12.515,893,12.52,1820,12.515,5578
56424081311,4#FR0000133308,12.515,100,12.52,2560,12.515,4345
56435990019,4#FR0000133308,12.52,1220,12.52,632,12.515,18500
56435990065,4#FR0000133308,12.52,100,12.52,395,12.515,18500
56435990081,4#FR0000133308,12.52,137,12.52,395,12.515,18500
56435990106,4#FR0000133308,12.52,395,12.525,21110,12.515,18500
56438369942,4#FR0000133308,12.52,489,12.525,18446,12.515,22242
56444798562,4#FR0000133308,12.52,3312,12.52,7588,12.515,12308
56448578045,4#FR0000133308,12.52,438,12.525,8244,12.52,438
56462755765,4#FR0000133308,12.515,494,12.52,1977,12.515,23698
56467860099,4#FR0000133308,12.52,482,12.52,127,12.515,27897
56473907101,4#FR0000133308,12.52,127,12.525,12198,12.515,25051
56473907138,4#FR0000133308,12.525,1241,12.525,10957,12.515,25051
56473907173,4#FR0000133308,12.525,800,12.525,8722,12.515,25051
56473907200,4#FR0000133308,12.525,1435,12.525,8222,12.515,25051
56473907217,4#FR0000133308,12.525,500,12.525,8222,12.515,25051
56473907234,4#FR0000133308,12.525,647,12.525,8222,12.515,25051
56473907291,4#FR0000133308,12.525,100,12.525,7333,12.52,450
56483719925,4#FR0000133308,12.52,449,12.525,7397,12.52,1343
56483719943,4#FR0000133308,12.52,19,12.525,7397,12.52,1343
56483719960,4#FR0000133308,12.52,875,12.525,7397,12.52,1343
56496977410,4#FR0000133308,12.515,7,12.52,6670,12.515,16242
56496977438,4#FR0000133308,12.515,2772,12.52,6670,12.515,13470
56496978136,4#FR0000133308,12.515,2889,12.52,6670,12.515,6
56496978153,4#FR0000133308,12.515,1149,12.52,6670,12.515,6
56496979728,4#FR0000133308,12.515,1848,12.52,6670,12.515,6
56496979746,4#FR0000133308,12.515,5141,12.52,6670,12.515,6
56496979763,4#FR0000133308,12.515,737,12.52,6670,12.515,6
56496979783,4#FR0000133308,12.515,6,12.52,6670,12.515,6
56498704327,4#FR0000133308,12.51,459,12.515,2880,12.51,5552
56498707095,4#FR0000133308,12.51,35,12.515,2880,12.51,5517
56498707523,4#FR0000133308,12.51,100,12.515,2880,12.51,4952
56512117530,4#FR0000133308,12.51,264,12.515,16260,12.51,808
56512117566,4#FR0000133308,12.51,10,12.515,16260,12.505,14145
56512117587,4#FR0000133308,12.51,798,12.515,16260,12.505,14145
56513137979,4#FR0000133308,12.51,916,12.515,16797,12.505,10608
56534707140,4#FR0000133308,12.51,85,12.515,893,12.51,7141
56534707171,4#FR0000133308,12.51,100,12.515,893,12.51,7041
56534707204,4#FR0000133308,12.51,310,12.515,893,12.51,6731
56535581193,4#FR0000133308,12.515,340,12.515,5940,12.51,1235
56538073488,4#FR0000133308,12.515,393,12.515,393,12.51,6198
56543543145,4#FR0000133308,12.51,20,12.515,8750,12.51,907
56543543175,4#FR0000133308,12.51,109,12.515,8750,12.51,798
56543565054,4#FR0000133308,12.51,798,12.515,8750,12.505,14382
56543622172,4#FR0000133308,12.51,100,12.51,3173,12.505,8847
56543622221,4#FR0000133308,12.51,100,12.51,3073,12.505,8847
56543834225,4#FR0000133308,12.51,2473,12.515,11923,12.505,10616
56568988899,4#FR0000133308,12.505,10,12.51,4699,12.505,10
56568989030,4#FR0000133308,12.505,484,12.51,5244,12.5,19596
56597103443,4#FR0000133308,12.505,181,12.505,2917,12.5,4730
56597103529,4#FR0000133308,12.505,500,12.505,2417,12.5,4730
56597103561,4#FR0000133308,12.505,1012,12.505,1405,12.5,4730
56597103607,4#FR0000133308,12.505,800,12.505,494,12.5,4730
56597103638,4#FR0000133308,12.505,111,12.51,24335,12.5,6609
56597103658,4#FR0000133308,12.505,494,12.51,24335,12.5,6609
56608368391,4#FR0000133308,12.51,200,12.51,19987,12.5,5734
56617348844,4#FR0000133308,12.5,1954,12.505,13963,12.5,1962
56617348865,4#FR0000133308,12.5,8,12.505,13963,12.5,1962
56623266329,4#FR0000133308,12.5,580,12.5,5643,12.495,604
56623266349,4#FR0000133308,12.5,59,12.5,5643,12.495,604
56630063829,4#FR0000133308,12.495,100,12.5,19060,12.495,238
56630065991,4#FR0000133308,12.495,4,12.5,19060,12.495,238
56630066108,4#FR0000133308,12.495,134,12.5,19060,12.495,238
56635537175,4#FR0000133308,12.495,495,12.495,2085,12.49,8192
56635538976,4#FR0000133308,12.495,725,12.495,2085,12.49,8192
56635539007,4#FR0000133308,12.495,726,12.495,2085,12.49,8192
56635539032,4#FR0000133308,12.495,139,12.495,2085,12.49,8192
56662850448,4#FR0000133308,12.495,15,12.5,13777,12.495,62
56662850506,4#FR0000133308,12.495,47,12.495,4100,12.49,13734
56662926649,4#FR0000133308,12.495,741,12.495,3950,12.49,9376
56663078235,4#FR0000133308,12.495,12,12.495,3938,12.49,9376
56663078270,4#FR0000133308,12.495,3347,12.495,591,12.49,9376
56663078302,4#FR0000133308,12.495,591,12.5,14922,12.49,9376
56676580476,4#FR0000133308,12.495,4,12.495,490,12.49,17071
56678064185,4#FR0000133308,12.495,148,12.495,342,12.49,10142
56696596571,4#FR0000133308,12.49,80,12.495,1275,12.49,8296
56696596597,4#FR0000133308,12.49,509,12.495,1275,12.49,7787
56697489263,4#FR0000133308,12.495,575,12.495,1409,12.49,7287
56697489292,4#FR0000133308,12.495,700,12.495,834,12.49,7287
56697489327,4#FR0000133308,12.495,134,12.5,16994,12.49,7287
56697508191,4#FR0000133308,12.495,452,12.5,16994,12.49,7287
56698021388,4#FR0000133308,12.5,159,12.5,7904,12.495,6227
56698021415,4#FR0000133308,12.5,1152,12.5,6752,12.495,6227
56698021432,4#FR0000133308,12.5,1152,12.5,6752,12.495,6227
56698021459,4#FR0000133308,12.5,338,12.5,6258,12.495,6227
56701315660,4#FR0000133308,12.5,3,12.5,3,12.495,11204
56701331652,4#FR0000133308,12.5,100,12.505,17378,12.5,497
56710466837,4#FR0000133308,12.505,828,12.505,4203,12.5,9451
56710466855,4#FR0000133308,12.505,1276,12.505,4203,12.5,9451
56710466878,4#FR0000133308,12.505,2927,12.505,4203,12.5,9451
56713218813,4#FR0000133308,12.505,142,12.51,19959,12.5,8311
56731046646,4#FR0000133308,12.505,153,12.505,342,12.5,8499
56732170975,4#FR0000133308,12.505,500,12.51,13967,12.5,14697
56732171000,4#FR0000133308,12.5,600,12.51,13967,12.5,13697
56732171021,4#FR0000133308,12.5,1000,12.51,13967,12.5,13697
56732184667,4#FR0000133308,12.5,1237,12.51,13967,12.5,12460
56732184696,4#FR0000133308,12.5,1435,12.51,13967,12.5,11025
56732184731,4#FR0000133308,12.5,228,12.51,13967,12.5,11297
56741850658,4#FR0000133308,12.505,320,12.51,14316,12.5,14214
56742881100,4#FR0000133308,12.505,3933,12.51,17106,12.5,6716
56742881117,4#FR0000133308,12.505,500,12.51,17106,12.5,6716
56742881134,4#FR0000133308,12.505,589,12.51,17106,12.5,6716
56742881151,4#FR0000133308,12.505,952,12.51,17106,12.5,6716
56743010261,4#FR0000133308,12.505,135,12.51,11905,12.5,22471
56771829635,4#FR0000133308,12.51,900,12.51,1052,12.505,8457
56771829815,4#FR0000133308,12.51,100,12.51,952,12.505,9976
56771829852,4#FR0000133308,12.51,565,12.51,387,12.505,9976
56771829883,4#FR0000133308,12.51,387,12.515,12159,12.505,9976
56781849207,4#FR0000133308,12.51,600,12.515,7313,12.51,1966
56781849252,4#FR0000133308,12.51,1935,12.515,7313,12.51,31
56781849298,4#FR0000133308,12.51,31,12.51,1740,12.505,21706
56781849358,4#FR0000133308,12.51,500,12.51,1240,12.505,19699
56781850551,4#FR0000133308,12.51,889,12.51,351,12.505,17875
56781926432,4#FR0000133308,12.51,100,12.51,745,12.505,15180
56783573796,4#FR0000133308,12.51,251,12.515,9648,12.505,14357
56785587857,4#FR0000133308,12.51,494,12.515,13217,12.505,14551
56800314811,4#FR0000133308,12.51,1200,12.515,4558,12.51,1782
56800314851,4#FR0000133308,12.51,1782,12.515,4558,12.505,23643
56813215421,4#FR0000133308,12.51,849,12.515,13389,12.505,11807
56813215508,4#FR0000133308,12.51,697,12.515,13389,12.505,11807
56813215529,4#FR0000133308,12.51,494,12.515,13389,12.505,11807
56840285281,4#FR0000133308,12.505,450,12.515,13092,12.505,18213
56840285324,4#FR0000133308,12.505,72,12.515,8681,12.505,18141
56848359472,4#FR0000133308,12.51,296,12.515,6591,12.51,1222
56852885927,4#FR0000133308,12.51,44,12.515,8539,12.51,44
56856615509,4#FR0000133308,12.51,495,12.515,12914,12.51,99
56892439763,4#FR0000133308,12.51,15,12.51,479,12.505,27524
56892462582,4#FR0000133308,12.51,479,12.515,9901,12.505,24186
56899494214,4#FR0000133308,12.51,2243,12.515,10829,12.51,2257
56899496943,4#FR0000133308,12.51,14,12.515,10829,12.51,2257
56930470491,4#FR0000133308,12.505,494,12.51,9732,12.505,7699
56930470549,4#FR0000133308,12.505,100,12.51,9732,12.505,7599
56930718439,4#FR0000133308,12.51,647,12.51,9085,12.505,7599
56935781344,4#FR0000133308,12.505,399,12.51,15532,12.505,7520
56936115678,4#FR0000133308,12.505,600,12.51,15532,12.505,7520
56936115695,4#FR0000133308,12.505,5592,12.51,15532,12.505,7520
56936118305,4#FR0000133308,12.505,814,12.51,15532,12.505,320
56936118322,4#FR0000133308,12.505,4,12.51,15532,12.505,320
56936118359,4#FR0000133308,12.505,190,12.51,15532,12.505,320
56936118377,4#FR0000133308,12.505,320,12.51,15532,12.505,320
56936128233,4#FR0000133308,12.505,100,12.505,600,12.5,18525
56936442255,4#FR0000133308,12.505,500,12.505,21114,12.5,6423
56936442309,4#FR0000133308,12.505,740,12.505,20374,12.5,6423
56936670877,4#FR0000133308,12.505,460,12.505,20989,12.5,6423
56936670894,4#FR0000133308,12.505,165,12.505,20989,12.5,6423
56936846472,4#FR0000133308,12.505,556,12.505,15760,12.5,7023
56944113165,4#FR0000133308,12.505,1240,12.505,4141,12.5,12149
56944113188,4#FR0000133308,12.505,1615,12.505,4141,12.5,12149
56944113205,4#FR0000133308,12.505,901,12.505,4141,12.5,12149
56944113222,4#FR0000133308,12.505,385,12.505,4141,12.5,12149
56944762474,4#FR0000133308,12.505,10,12.51,15398,12.505,10
56944762502,4#FR0000133308,12.505,590,12.51,15398,12.505,10
56944762527,4#FR0000133308,12.505,10,12.51,15398,12.505,10
56944762555,4#FR0000133308,12.505,90,12.51,15398,12.505,10
56945532166,4#FR0000133308,12.505,10,12.51,15158,12.5,11580
56945532201,4#FR0000133308,12.505,56,12.51,15158,12.5,12220
56947767931,4#FR0000133308,12.505,31,12.51,13479,12.5,14969
56947767984,4#FR0000133308,12.5,169,12.51,13479,12.5,14969
56951781642,4#FR0000133308,12.5,408,12.505,12196,12.5,5298
56951781721,4#FR0000133308,12.5,822,12.505,12196,12.5,4476
56951781748,4#FR0000133308,12.5,4450,12.505,12196,12.5,26
56951781772,4#FR0000133308,12.5,26,12.505,12196,12.495,12727
56951819450,4#FR0000133308,12.5,300,12.5,2300,12.495,7182
56952256731,4#FR0000133308,12.5,600,12.5,1700,12.495,5423
56952256758,4#FR0000133308,12.5,500,12.5,1200,12.495,5423
56952256784,4#FR0000133308,12.5,1200,12.505,17833,12.495,5423
56966467932,4#FR0000133308,12.5,495,12.505,4301,12.5,6294
56966603557,4#FR0000133308,12.505,613,12.505,3688,12.5,4435
56974064912,4#FR0000133308,12.505,670,12.51,22494,12.5,11398
56974064931,4#FR0000133308,12.505,387,12.51,22494,12.5,11398
56987239267,4#FR0000133308,12.51,1060,12.51,4407,12.505,7655
56987239304,4#FR0000133308,12.51,486,12.51,3921,12.505,7655
56987239332,4#FR0000133308,12.51,900,12.51,3021,12.505,7655
56987239451,4#FR0000133308,12.51,81,12.515,21233,12.505,8355
56987239939,4#FR0000133308,12.51,2554,12.515,21233,12.505,10285
56987239956,4#FR0000133308,12.51,386,12.515,21233,12.505,10285
56990330539,4#FR0000133308,12.51,10,12.515,18611,12.51,10
56991146766,4#FR0000133308,12.51,10,12.515,19862,12.51,10
56991146787,4#FR0000133308,12.51,799,12.515,19862,12.51,10
56991147373,4#FR0000133308,12.51,10,12.515,19862,12.51,10
56991147399,4#FR0000133308,12.51,90,12.515,19862,12.51,10
56992759477,4#FR0000133308,12.51,10,12.515,19862,12.505,9305
56992759495,4#FR0000133308,12.51,508,12.515,19862,12.505,9305
56993136509,4#FR0000133308,12.51,772,12.51,248,12.505,8366
56993136527,4#FR0000133308,12.51,180,12.51,248,12.505,8366
56998885151,4#FR0000133308,12.51,494,12.51,1779,12.505,6651
56998887831,4#FR0000133308,12.51,1285,12.51,1779,12.505,6651
57000918439,4#FR0000133308,12.515,166,12.515,901,12.51,7854
57000919194,4#FR0000133308,12.515,400,12.515,500,12.51,7854
57000919219,4#FR0000133308,12.515,1,12.515,10,12.51,7854
57000919236,4#FR0000133308,12.515,490,12.515,10,12.51,7854
57001513387,4#FR0000133308,12.515,10,12.52,13828,12.515,10
57001529202,4#FR0000133308,12.515,10,12.52,15139,12.515,10
57001529666,4#FR0000133308,12.515,10,12.52,14879,12.515,10
57001529683,4#FR0000133308,12.515,288,12.52,14879,12.515,10
57001872909,4#FR0000133308,12.515,10,12.52,13088,12.515,10
57001988575,4#FR0000133308,12.515,10,12.52,13088,12.51,13168
57001988601,4#FR0000133308,12.515,454,12.52,13088,12.51,13168
57002424349,4#FR0000133308,12.51,1255,12.515,7423,12.505,11150
57002424375,4#FR0000133308,12.51,100,12.515,7423,12.505,11150
57002424726,4#FR0000133308,12.51,132,12.515,7423,12.505,11150
57002424743,4#FR0000133308,12.51,132,12.515,7423,12.505,11150
57002424760,4#FR0000133308,12.51,616,12.515,7423,12.505,11150
57002424776,4#FR0000133308,12.51,396,12.515,7423,12.505,11150
57003297501,4#FR0000133308,12.515,580,12.515,10595,12.505,10556
57003297528,4#FR0000133308,12.515,323,12.515,10595,12.51,500
57003930723,4#FR0000133308,12.515,1941,12.515,8786,12.51,740
57008075781,4#FR0000133308,12.51,40,12.515,10158,12.51,500
57008077017,4#FR0000133308,12.51,500,12.515,10158,12.505,13708
57013321712,4#FR0000133308,12.51,400,12.51,400,12.505,13544
57016742700,4#FR0000133308,12.505,1389,12.51,7936,12.505,556
57016759307,4#FR0000133308,12.505,552,12.505,556,12.5,16414
57016759325,4#FR0000133308,12.505,4,12.505,556,12.5,16414
57017032433,4#FR0000133308,12.505,556,12.51,11858,12.5,8696
57017032468,4#FR0000133308,12.51,487,12.51,11371,12.5,8696
57032226922,4#FR0000133308,12.5,500,12.505,11755,12.5,423
57032274327,4#FR0000133308,12.5,99,12.505,11755,12.5,324
57032274387,4#FR0000133308,12.5,4,12.505,11755,12.5,122
57032274415,4#FR0000133308,12.5,198,12.505,11755,12.5,122
57032274502,4#FR0000133308,12.5,122,12.505,13003,12.495,12050
57038456913,4#FR0000133308,12.495,495,12.5,5529,12.495,3510
57043793479,4#FR0000133308,12.5,1325,12.5,4204,12.495,8059
57043793506,4#FR0000133308,12.5,2420,12.5,1784,12.495,8059
57043793537,4#FR0000133308,12.5,242,12.5,1542,12.495,8059
57043794498,4#FR0000133308,12.5,828,12.5,714,12.495,8059
57043794523,4#FR0000133308,12.5,714,12.505,15490,12.5,240
57043907699,4#FR0000133308,12.5,136,12.505,7373,12.5,1804
57044955189,4#FR0000133308,12.505,544,12.505,1340,12.5,6122
57044973395,4#FR0000133308,12.505,1340,12.51,22367,12.5,6122
57047784040,4#FR0000133308,12.5,1200,12.51,22406,12.5,9235
57047784059,4#FR0000133308,12.5,819,12.51,22406,12.5,9235
57047784076,4#FR0000133308,12.5,900,12.51,22406,12.5,9235
57047784094,4#FR0000133308,12.5,500,12.51,22406,12.5,9235
57047784117,4#FR0000133308,12.5,722,12.51,22406,12.5,9235
57047785955,4#FR0000133308,12.5,191,12.51,22406,12.5,9235
57047785972,4#FR0000133308,12.5,692,12.51,22406,12.5,9235
57047788525,4#FR0000133308,12.5,318,12.51,22406,12.5,9235
57047833427,4#FR0000133308,12.495,11,12.5,40344,12.495,10254
57047833445,4#FR0000133308,12.495,489,12.5,40344,12.495,10254
57047971963,4#FR0000133308,12.5,1301,12.5,46530,12.495,2261
57048129327,4#FR0000133308,12.5,1459,12.5,44831,12.495,2261
57048129371,4#FR0000133308,12.5,100,12.5,44731,12.495,2261
57050775547,4#FR0000133308,12.495,485,12.5,17955,12.49,15562
57050810737,4#FR0000133308,12.495,485,12.495,2521,12.49,10704
57050810767,4#FR0000133308,12.495,1296,12.495,1225,12.49,10704
57050953772,4#FR0000133308,12.495,3,12.495,22,12.49,9924
57052025892,4#FR0000133308,12.495,22,12.5,19882,12.495,478
57052037765,4#FR0000133308,12.495,478,12.5,18282,12.495,478
57052159404,4#FR0000133308,12.495,141,12.5,11612,12.49,15668
57071057557,4#FR0000133308,12.5,251,12.5,23324,12.495,15152
57074443943,4#FR0000133308,12.495,494,12.5,24030,12.495,13139
57076036532,4#FR0000133308,12.495,130,12.5,24730,12.495,8587
57076036550,4#FR0000133308,12.495,4,12.5,24730,12.495,8587
57076036567,4#FR0000133308,12.495,2604,12.5,24730,12.495,8587
57076036928,4#FR0000133308,12.495,100,12.5,25550,12.495,7987
57076063598,4#FR0000133308,12.495,3300,12.5,29723,12.495,4724
57076063624,4#FR0000133308,12.495,800,12.5,29723,12.495,4724
57076063649,4#FR0000133308,12.495,624,12.5,29723,12.495,4724
57076063673,4#FR0000133308,12.495,152,12.5,29723,12.495,4724
57083011640,4#FR0000133308,12.495,12,12.5,32774,12.49,12128
57090028804,4#FR0000133308,12.495,4,12.5,34256,12.49,11478
57090143057,4#FR0000133308,12.495,1200,12.495,10137,12.49,1447
57090143997,4#FR0000133308,12.495,500,12.495,10137,12.49,1447
57090144027,4#FR0000133308,12.495,212,12.495,10137,12.49,1447
57090146292,4#FR0000133308,12.495,100,12.495,10137,12.49,1447
57096650725,4#FR0000133308,12.495,149,12.495,18450,12.49,2051
57103981437,4#FR0000133308,12.49,100,12.495,16768,12.49,1351
57103981467,4#FR0000133308,12.49,1347,12.495,16768,12.49,4
57103981497,4#FR0000133308,12.49,4,12.495,16768,12.485,14042
57110555139,4#FR0000133308,12.485,494,12.49,13939,12.485,552
57110555176,4#FR0000133308,12.485,100,12.49,13939,12.485,452
57112592067,4#FR0000133308,12.485,242,12.49,12547,12.48,12385
57112592085,4#FR0000133308,12.485,100,12.49,12547,12.48,12385
57112592102,4#FR0000133308,12.485,100,12.49,12547,12.48,12385
57112592119,4#FR0000133308,12.485,10,12.49,12547,12.48,12385
57112596527,4#FR0000133308,12.48,396,12.49,12547,12.48,12385
57112596545,4#FR0000133308,12.48,56,12.49,12547,12.48,12385
57112661843,4#FR0000133308,12.48,1,12.485,4499,12.48,1447
57112661861,4#FR0000133308,12.48,100,12.485,4499,12.48,1447
57112661877,4#FR0000133308,12.48,1346,12.485,4499,12.48,1447
57113068369,4#FR0000133308,12.48,500,12.485,17095,12.48,148
